class1,duration,flowBytesPerSecond,flowPktsPerSecond,max_active,max_biat,max_fiat,max_flowiat,max_idle,mean_active,mean_biat,mean_fiat,mean_flowiat,mean_idle,min_active,min_biat,min_fiat,min_flowiat,min_idle,std_active,std_biat,std_fiat,std_flowiat,std_idle,total_biat,total_fiat
VPN,14995682.0,10749.3610494008,100.6956535888,-1.0,19895.0703851262,19861.8304635762,20978.0,-1.0,0.0,1713.2362659651,2090.5828008827,9937.4963552021,0.0,-1.0,28710.0,27686.0,10.0,-1.0,0.0,,,6963.5705991641,0.0,121.0,49.0
VPN,14981486.0,11158.172159958,100.3905754075,-1.0,19948.7163781625,19943.7989347537,20567.0,-1.0,0.0,1410.4607103537,1742.1200018518,9967.7218895542,0.0,-1.0,23356.0,23213.0,0.0,-1.0,0.0,,,6918.7652616758,0.0,3224.0,2614.0
VPN,14985781.0,11695.1528919314,101.0291021869,-1.0,19812.3941798942,19822.4616402116,21078.0,-1.0,0.0,1979.1461720258,2236.0308225931,9904.6801057502,0.0,-1.0,23506.0,27277.0,3.0,-1.0,0.0,,,6755.9062151923,0.0,169.0,133.0
VPN,14999070.0,11191.7605558211,100.406225186,-1.0,19919.0836653386,19948.1571238349,21030.0,-1.0,0.0,1443.2918494441,1797.3495369421,9966.1594684385,0.0,-1.0,23172.0,27041.0,24.0,-1.0,0.0,,,6408.3458864581,0.0,2356.0,844.0
VPN,14992461.0,11368.6472154238,100.5838867948,-1.0,19893.9628154051,19894.4515272244,20996.0,-1.0,0.0,1866.6079956755,1912.4870898886,9948.5474452555,0.0,-1.0,38668.0,22509.0,10.0,-1.0,0.0,,,6092.6705484479,0.0,61.0,54.0
VPN,14999630.0,12072.6977932122,100.4691449056,-1.0,19919.5757978723,19919.8273572377,21833.0,-1.0,0.0,1437.3170702477,2123.7512552926,9959.9136786189,0.0,-1.0,23164.0,37974.0,2.0,-1.0,0.0,,,5873.0419248474,0.0,1774.0,5189.0
VPN,14981129.0,13144.8704566926,101.4609780077,-1.0,19736.7799736495,19725.8023715415,20691.0,-1.0,0.0,2285.9534777523,2731.8223873229,9862.4944042133,0.0,-1.0,22853.0,28867.0,1.0,-1.0,0.0,,,5799.4524506832,0.0,79.0,52.0
VPN,14999256.0,12900.1731819232,100.404980087,-1.0,19945.8191489362,19924.1622340426,20330.0,-1.0,0.0,1451.2911981003,1807.3632489693,9966.2830564784,0.0,-1.0,23136.0,27030.0,9.0,-1.0,0.0,,,5708.5916335912,0.0,148.0,2967.0
VPN,12778.0,12521.5213648458,234.7785255909,-1.0,0.0,12778.0,12729.0,-1.0,0.0,0.0,0.0,6389.0,0.0,-1.0,-1.0,12778.0,49.0,-1.0,0.0,,,8966.1139296799,0.0,-1.0,12778.0
VPN,14997068.0,12731.6219410354,100.7530271917,-1.0,19865.3183023873,19863.6662251656,20553.0,-1.0,0.0,1667.7522350178,2067.7052372445,9931.8331125828,0.0,-1.0,23778.0,28356.0,38.0,-1.0,0.0,,,4567.022978772,0.0,1547.0,54.0
VPN,14999605.0,12706.8012791004,100.335975514,-1.0,19946.2832446809,19947.3209054594,20102.0,-1.0,0.0,1404.5385392414,1828.9753301277,9973.1416223404,0.0,-1.0,23334.0,22554.0,63.0,-1.0,0.0,,,4672.9196839319,0.0,209.0,63.0
VPN,14996213.0,12668.7984493152,100.5587210584,-1.0,19894.8539176627,19898.0424966799,20196.0,-1.0,0.0,1581.9147244358,1797.5565040242,9951.0371599204,0.0,-1.0,26781.0,26023.0,25.0,-1.0,0.0,,,4532.5284408387,0.0,1685.0,5024.0
VPN,14995833.0,12509.2083914245,100.6279544457,-1.0,19893.6640106242,19888.3726790451,20258.0,-1.0,0.0,1590.276355531,2158.3763994362,9944.1863395226,0.0,-1.0,23125.0,28808.0,56.0,-1.0,0.0,,,4618.9357071495,0.0,137.0,56.0
VPN,14997516.0,12654.4955844688,100.6166621192,-1.0,19890.6047745358,19894.4594953519,19429.0,-1.0,0.0,1462.8544524437,1969.7671161944,9945.3023872679,0.0,-1.0,22999.0,25372.0,186.0,-1.0,0.0,,,4036.2334004754,0.0,5353.0,1714.0
VPN,14998813.0,12654.1346971924,100.3412736728,-1.0,19946.5246338216,19945.2300531915,19927.0,-1.0,0.0,1342.8515213501,1813.7210634879,9972.6150265958,0.0,-1.0,22762.0,28573.0,88.0,-1.0,0.0,,,3794.1271662259,0.0,151.0,88.0
VPN,14999866.0,12243.8427116616,100.7342332258,-1.0,19867.3721854305,19869.3275862069,20416.0,-1.0,0.0,1695.7118703471,2103.7976567293,9933.6860927152,0.0,-1.0,29384.0,26199.0,90.0,-1.0,0.0,,,3622.988621314,0.0,90.0,1056.0
VPN,14997388.0,12060.1667437023,100.4841643091,-1.0,19922.3244680851,19916.8499335989,20041.0,-1.0,0.0,1273.4115296614,1867.272315524,9958.4249667995,0.0,-1.0,22806.0,30154.0,44.0,-1.0,0.0,,,3539.173933032,0.0,6849.0,44.0
VPN,56665.0,3741.2865084267,70.5903114797,-1.0,56665.0,16739.0,39871.0,-1.0,0.0,0.0,0.0,18888.3333333333,0.0,-1.0,56665.0,16739.0,55.0,-1.0,0.0,,,19994.8290523658,0.0,56665.0,16739.0
VPN,14998864.0,11877.8328812102,100.6076193504,-1.0,19892.3925729443,19896.385126162,18818.0,-1.0,0.0,1522.2421268293,1976.9040839317,9946.1962864722,0.0,-1.0,22735.0,28878.0,100.0,-1.0,0.0,,,3469.7210079762,0.0,100.0,1838.0
VPN,14992780.0,11682.2230433582,100.4483491387,-1.0,19920.3696808511,19919.4521276596,18226.0,-1.0,0.0,1286.8459673093,2027.5252194933,9961.9800664452,0.0,-1.0,22786.0,28130.0,32.0,-1.0,0.0,,,3341.1211358489,0.0,3108.0,32.0
VPN,14991727.0,12479.2827404074,100.5888114158,-1.0,19893.7994687915,19897.598937583,17036.0,-1.0,0.0,1473.8899581278,1905.5341951768,9948.0603848706,0.0,-1.0,22842.0,24692.0,17.0,-1.0,0.0,,,3013.9600930614,0.0,3345.0,1245.0
VPN,14994216.0,12347.5612196063,100.438729174,-1.0,19920.5957446809,19939.1170212766,18387.0,-1.0,0.0,1296.4495982211,1668.3575762607,9962.9342192691,0.0,-1.0,22821.0,28691.0,42.0,-1.0,0.0,,,3593.3484289504,0.0,6923.0,9495.0
VPN,14988792.0,12151.2127194773,100.6752245278,-1.0,19896.5750332005,19868.8076923077,20077.0,-1.0,0.0,1601.9516807676,2141.22573407,9939.5172413793,0.0,-1.0,32085.0,27931.0,34.0,-1.0,0.0,,,3488.0525001634,0.0,74.0,34.0
VPN,14999393.0,12260.8961575978,100.4040630178,-1.0,19919.5126162019,19951.5765645806,17342.0,-1.0,0.0,1336.0796560264,1403.7187421738,9966.3740863787,0.0,-1.0,22796.0,24506.0,154.0,-1.0,0.0,,,3110.4654648201,0.0,8888.0,9066.0
VPN,14990311.0,12223.1620144505,100.7317326505,-1.0,19868.7042440318,19867.1326259947,17703.0,-1.0,0.0,1799.281721099,1966.8801972013,9933.9370444003,0.0,-1.0,22906.0,27004.0,52.0,-1.0,0.0,,,3402.6572320379,0.0,137.0,52.0
VPN,14997261.0,11930.445165954,100.4183363882,-1.0,19942.7390146471,19916.6812749004,17755.0,-1.0,0.0,1277.6166842194,1635.2963922685,9964.9574750831,0.0,-1.0,23069.0,23043.0,78.0,-1.0,0.0,,,3056.2496517294,0.0,9294.0,6920.0
VPN,61089.0,3470.3465435676,65.4782366711,-1.0,21515.0,61089.0,38536.0,-1.0,0.0,0.0,0.0,20363.0,0.0,-1.0,21515.0,61089.0,1038.0,-1.0,0.0,,,18775.5247196982,0.0,21515.0,61089.0
VPN,14997435.0,12155.6119429756,100.6172055421,-1.0,19890.4973474801,19902.2071713147,19891.0,-1.0,0.0,1586.3942617285,1852.9427933929,9945.2486737401,0.0,-1.0,28553.0,29102.0,267.0,-1.0,0.0,,,3505.8487036018,0.0,5073.0,1207.0
VPN,14997217.0,12181.8601411182,100.4853100412,-1.0,19921.6090425532,19916.6228419655,18590.0,-1.0,0.0,1476.0563925923,1697.7552278464,9958.3114209827,0.0,-1.0,22999.0,27071.0,159.0,-1.0,0.0,,,3631.756926528,0.0,159.0,4989.0
VPN,14990530.0,12365.0731495151,100.5968434738,-1.0,19894.3585657371,19889.4913678619,20128.0,-1.0,0.0,1693.4923699751,1831.06283852,9947.2660915727,0.0,-1.0,31767.0,27172.0,210.0,-1.0,0.0,,,3815.6137599001,0.0,1281.0,210.0
VPN,14998994.0,12346.8280606019,100.406733945,-1.0,19918.9827357238,19951.7390146471,19110.0,-1.0,0.0,1446.5840530622,1637.1434568976,9966.1089700997,0.0,-1.0,22550.0,28842.0,236.0,-1.0,0.0,,,3390.1619968834,0.0,331.0,7329.0
VPN,14999856.0,12243.7175396884,100.867634996,-1.0,19842.4158940397,19841.0793650794,19322.0,-1.0,0.0,1802.007935613,2120.2139590389,9920.5396825397,0.0,-1.0,32410.0,27642.0,108.0,-1.0,0.0,,,3783.6788692993,0.0,2480.0,303.0
VPN,14999228.0,11911.1463603327,100.4051675193,-1.0,19945.7819148936,19922.5704787234,19148.0,-1.0,0.0,1416.0574679871,1624.5643919939,9966.2644518273,0.0,-1.0,23121.0,23758.0,234.0,-1.0,0.0,,,3647.0376403822,0.0,491.0,8349.0
VPN,14984732.0,11523.596151069,100.5690325326,-1.0,19891.1075697211,19921.039893617,19781.0,-1.0,0.0,1466.3307909245,1941.8887204645,9950.02124834,0.0,-1.0,25232.0,27536.0,2.0,-1.0,0.0,,,4379.6670828984,0.0,5592.0,481.0
VPN,14994147.0,11485.3482495536,100.5725767528,-1.0,19920.8164893617,19886.1366047745,19569.0,-1.0,0.0,1503.5399098638,1963.6968144776,9949.6662242867,0.0,-1.0,23217.0,25722.0,66.0,-1.0,0.0,,,4318.7423106914,0.0,141.0,66.0
VPN,1840689.0,115.1742635502,2.1730993123,1840633.0,1800473.0,1840689.0,1800473.0,1800473.0,1840633.0,0.0,0.0,613563.0,1800473.0,1840633.0,1800473.0,1840689.0,56.0,1800473.0,0.0,,,1028089.77904583,0.0,1800473.0,1840689.0
VPN,14999221.0,12062.8264627876,100.6718948937,-1.0,19866.5178807947,19905.026560425,20477.0,-1.0,0.0,1741.3657638435,1974.706685218,9939.8416169649,0.0,-1.0,22967.0,29332.0,33.0,-1.0,0.0,,,5021.2692820655,0.0,1320.0,2495.0
VPN,14995376.0,12951.1257336928,100.4309595171,-1.0,19945.0013315579,19914.1779548473,20448.0,-1.0,0.0,1383.1642891085,1983.8477097744,9963.7049833887,0.0,-1.0,22947.0,27854.0,38.0,-1.0,0.0,,,5402.0699491381,0.0,888.0,52.0
VPN,14998619.0,12535.9541435115,100.7426083695,-1.0,19865.7205298013,19865.1392572944,20491.0,-1.0,0.0,1748.2403032384,1862.6632867371,9932.8602649007,0.0,-1.0,23116.0,24462.0,24.0,-1.0,0.0,,,5636.3896325989,0.0,126.0,2886.0
VPN,14999902.0,12384.4142448397,100.400655951,-1.0,19919.2539893617,19946.6781914894,20499.0,-1.0,0.0,1487.6812454286,1822.7868784248,9966.7122923588,0.0,-1.0,23339.0,27487.0,6.0,-1.0,0.0,,,5750.6278625421,0.0,2266.0,49.0
VPN,14999313.0,11941.6802622893,100.6712774112,-1.0,19866.6397350993,19892.2177954847,20526.0,-1.0,0.0,1794.6346831317,2145.9725574037,9939.9025844931,0.0,-1.0,26285.0,27105.0,12.0,-1.0,0.0,,,6084.7392399202,0.0,201.0,110.0
VPN,14989195.0,12373.1127655621,100.4723735998,-1.0,19946.2170439414,19905.3824701195,20732.0,-1.0,0.0,1291.3077890892,1899.6624878167,9959.5980066445,0.0,-1.0,23108.0,22489.0,10.0,-1.0,0.0,,,6331.4413021021,0.0,6463.0,106.0
VPN,14993777.0,12392.407863609,100.6417529086,-1.0,19896.6175298805,19882.9960212202,20548.0,-1.0,0.0,1631.1778193245,2131.0990262644,9942.8229442971,0.0,-1.0,23083.0,29178.0,5.0,-1.0,0.0,,,6608.5286719647,0.0,1081.0,1004.0
VPN,14999925.0,12287.3947703072,100.4671690025,-1.0,19893.799734748,19948.7696404794,20719.0,-1.0,0.0,1617.3061479844,1837.6028958575,9960.109561753,0.0,-1.0,22950.0,25970.0,28.0,-1.0,0.0,,,7083.3811553974,0.0,981.0,1924.0
VPN,1788165.0,118.5572919725,2.2369300372,1788119.0,1787126.0,1788165.0,1787126.0,1787126.0,1788119.0,0.0,0.0,596055.0,1787126.0,1788119.0,1787126.0,1788165.0,46.0,1787126.0,0.0,,,1031497.8523887,0.0,1787126.0,1788165.0
VPN,14984587.0,12044.3092625776,100.7034761786,-1.0,19893.9335989376,19873.4575596817,20643.0,-1.0,0.0,1814.7474802648,2223.4129509056,9936.7287798409,0.0,-1.0,33453.0,27901.0,2.0,-1.0,0.0,,,6947.6104294124,0.0,143.0,54.0
VPN,14999775.0,11471.2387352477,100.3348383559,-1.0,19946.5093085106,19948.3129161119,20735.0,-1.0,0.0,1353.4970659381,1794.21068494,9973.2546542553,0.0,-1.0,23131.0,25558.0,7.0,-1.0,0.0,,,7355.0781756805,0.0,6760.0,57.0
VPN,14997475.0,11554.5450150775,100.750292966,-1.0,19865.9655172414,19855.3059602649,21256.0,-1.0,0.0,1713.7118385953,2065.9154692031,9932.1026490066,0.0,-1.0,23096.0,27171.0,17.0,-1.0,0.0,,,7243.6841491795,0.0,144.0,53.0
VPN,14985659.0,11791.1397823746,100.4960809531,-1.0,19918.4255319149,19922.0625,21153.0,-1.0,0.0,1519.5893441124,1963.4958026593,9957.2485049834,0.0,-1.0,22917.0,27665.0,3.0,-1.0,0.0,,,7063.579748946,0.0,170.0,1599.0
VPN,14984196.0,11931.2374184107,100.5726299896,-1.0,19919.1994680851,19895.3187250996,20614.0,-1.0,0.0,1688.246614863,2025.3458407415,9949.6653386454,0.0,-1.0,35191.0,27228.0,8.0,-1.0,0.0,,,7591.6300359154,0.0,499.0,103.0
VPN,14984414.0,11508.7583671941,100.5711668137,-1.0,19895.6799468792,19926.0824468085,20553.0,-1.0,0.0,1584.3125358526,1922.6458397612,9949.8100929615,0.0,-1.0,23063.0,26540.0,0.0,-1.0,0.0,,,7423.9975640053,0.0,129.0,3777.0
VPN,14981104.0,11770.6946030146,100.6601382648,-1.0,19893.9667994688,19891.5869853918,20749.0,-1.0,0.0,1517.6673464327,2081.1021602825,9941.0112806901,0.0,-1.0,22751.0,27496.0,1.0,-1.0,0.0,,,7223.0953302541,0.0,6278.0,166.0
VPN,14999796.0,12117.2314610145,100.4680330319,-1.0,19946.1502659574,19914.5856573705,20833.0,-1.0,0.0,1443.3719005978,1857.0960113519,9960.0239043825,0.0,-1.0,23137.0,26629.0,1.0,-1.0,0.0,,,7475.5642873329,0.0,150.0,1287.0
VPN,1772657.0,119.5944844378,2.2564997064,1772603.0,1771638.0,1772657.0,1771638.0,1771638.0,1772603.0,0.0,0.0,590885.666666667,1771638.0,1772603.0,1771638.0,1772657.0,54.0,1771638.0,0.0,,,1022561.6176954,0.0,1771638.0,1772657.0
VPN,14983959.0,11688.0325153052,100.7744348473,-1.0,19867.4297082228,19871.1273209549,20517.0,-1.0,0.0,1766.6134076168,2021.8016496993,9929.7276341948,0.0,-1.0,35324.0,25387.0,5.0,-1.0,0.0,,,7570.3694243758,0.0,1996.0,180.0
VPN,14999109.0,11846.2369998111,100.4059641143,-1.0,19916.7158034529,19951.7709720373,20621.0,-1.0,0.0,1516.8538917659,1760.1295693243,9966.1853820598,0.0,-1.0,23102.0,27181.0,4.0,-1.0,0.0,,,7525.3261316141,0.0,136.0,7858.0
VPN,14996860.0,11442.9954003705,100.6210633426,-1.0,19893.1434262948,19868.1724137931,21411.0,-1.0,0.0,1548.3786679454,2076.7244290065,9944.8673740053,0.0,-1.0,23032.0,26552.0,7.0,-1.0,0.0,,,7402.3615497077,0.0,3456.0,433.0
VPN,14994594.0,11682.1435778788,100.5695786095,-1.0,19891.3187250996,19893.6719787517,21326.0,-1.0,0.0,1636.4961810749,1910.8478161019,9949.9628400796,0.0,-1.0,23070.0,22879.0,4.0,-1.0,0.0,,,7453.2614198156,0.0,136.0,55.0
VPN,14996022.0,12095.1409647172,100.5600018458,-1.0,19892.4183266932,19915.0358565737,20576.0,-1.0,0.0,1681.2854742865,1882.7359445792,9950.9104180491,0.0,-1.0,32472.0,27211.0,7.0,-1.0,0.0,,,7365.8152786861,0.0,1208.0,3829.0
VPN,14998244.0,12249.6340238231,100.4784293415,-1.0,19943.4414893617,19917.9203187251,21353.0,-1.0,0.0,1379.3960576724,1980.793757529,9958.9933598938,0.0,-1.0,22539.0,26919.0,2.0,-1.0,0.0,,,7384.4602646338,0.0,1190.0,164.0
VPN,14983074.0,12330.847461609,100.9138712123,-1.0,19841.5046357616,19845.1311258278,20545.0,-1.0,0.0,1844.4237416166,2034.7012447033,9915.9986763733,0.0,-1.0,23158.0,22525.0,6.0,-1.0,0.0,,,7407.8241407311,0.0,129.0,677.0
VPN,14999037.0,12551.872496881,100.4064460938,-1.0,19944.2925531915,19942.670212766,20867.0,-1.0,0.0,1374.2334818488,1811.5006010801,9966.1375415282,0.0,-1.0,22987.0,24996.0,7.0,-1.0,0.0,,,7300.8713713003,0.0,6761.0,245.0
VPN,1746249.0,121.4030759645,2.2906240748,1746203.0,1745335.0,1746249.0,1745335.0,1745335.0,1746203.0,0.0,0.0,582083.0,1745335.0,1746203.0,1745335.0,1746249.0,46.0,1745335.0,0.0,,,1007405.86684241,0.0,1745335.0,1746249.0
VPN,14999880.0,12329.0319655891,100.6674720064,-1.0,19867.3907284768,19901.2828685259,20548.0,-1.0,0.0,1751.4721942209,1868.205072741,9940.2783300199,0.0,-1.0,23182.0,25124.0,6.0,-1.0,0.0,,,7083.6377628288,0.0,150.0,3131.0
VPN,14994994.0,12158.1242379957,100.5002069357,-1.0,19920.9720744681,19895.0650730412,20572.0,-1.0,0.0,1486.1098536857,2001.1774821112,9956.8353253652,0.0,-1.0,23125.0,29426.0,2.0,-1.0,0.0,,,7038.7371505967,0.0,1979.0,2482.0
VPN,14994529.0,11955.8273554308,100.6367055611,-1.0,19892.3970783533,19886.6432360743,22441.0,-1.0,0.0,1655.2865862275,2039.4471284351,9943.3216180371,0.0,-1.0,25419.0,26730.0,9.0,-1.0,0.0,,,6696.0058078214,0.0,143.0,2485.0
VPN,14998585.0,11767.2433766252,100.4094719602,-1.0,19918.4395750332,19954.6857523302,20589.0,-1.0,0.0,1368.5031689909,1749.911156921,9965.8372093023,0.0,-1.0,23118.0,27549.0,7.0,-1.0,0.0,,,6586.1227068677,0.0,9030.0,994.0
VPN,14999016.0,11322.0093904827,100.8066129138,-1.0,19866.425729443,19839.9682539683,21181.0,-1.0,0.0,1775.5833028967,2254.4447712919,9926.549305096,0.0,-1.0,23158.0,25541.0,25.0,-1.0,0.0,,,6172.1140611216,0.0,145.0,85.0
VPN,14999642.0,12224.9584356747,100.4690645283,-1.0,19919.8432934927,19922.1010638298,20772.0,-1.0,0.0,1409.9224234113,1836.2228024358,9959.9216467464,0.0,-1.0,23069.0,25442.0,33.0,-1.0,0.0,,,5962.268314798,0.0,4995.0,8090.0
VPN,14997306.0,11984.8191401842,100.6847496477,-1.0,19866.7705570292,19890.3262599469,20805.0,-1.0,0.0,1736.4373168991,2176.6650468279,9938.5725646123,0.0,-1.0,24665.0,28796.0,17.0,-1.0,0.0,,,5909.0473777648,0.0,136.0,60.0
VPN,14983921.0,12558.9957394997,100.4409993886,-1.0,19947.6577896138,19917.1369680851,20914.0,-1.0,0.0,1307.4737749069,1902.5769817875,9962.7134308511,0.0,-1.0,22905.0,27248.0,16.0,-1.0,0.0,,,5517.8647310301,0.0,6474.0,840.0
VPN,2527885.0,83.8645745356,1.5823504629,2527833.0,2526788.0,2527885.0,2526788.0,2526788.0,2527833.0,0.0,0.0,842628.333333333,2526788.0,2527833.0,2526788.0,2527885.0,52.0,2526788.0,0.0,,,1458525.13986967,0.0,2526788.0,2527885.0
VPN,14998222.0,12001.4892431916,100.5452512971,-1.0,19891.5411140584,19924.6263297872,21096.0,-1.0,0.0,1710.9551095086,1926.0526113745,9952.3702720637,0.0,-1.0,35124.0,28610.0,41.0,-1.0,0.0,,,5655.9200589652,0.0,3491.0,100.0
VPN,14997432.0,12462.8669761597,100.617225669,-1.0,19895.2656042497,19890.4933687003,20448.0,-1.0,0.0,1593.0281915234,2023.8572489103,9945.2466843501,0.0,-1.0,23088.0,27936.0,18.0,-1.0,0.0,,,5570.3598342449,0.0,141.0,921.0
VPN,14998538.0,12247.793751631,100.5431329374,-1.0,19891.9602122016,19917.8882978723,20552.0,-1.0,0.0,1648.0054191745,1817.0779155798,9952.5799601858,0.0,-1.0,23608.0,26664.0,14.0,-1.0,0.0,,,5384.909128924,0.0,807.0,4424.0
VPN,14994492.0,12003.1408866669,100.3701892668,-1.0,19946.9001331558,19927.3510638298,20246.0,-1.0,0.0,1433.4386286177,1750.761409523,9969.7420212766,0.0,-1.0,23001.0,22748.0,1.0,-1.0,0.0,,,5112.3608541388,0.0,151.0,3681.0
VPN,14994306.0,11682.0345002963,100.7715862275,-1.0,19868.8183023873,19860.0079470199,20276.0,-1.0,0.0,1754.1690719383,2145.5131514304,9930.0039735099,0.0,-1.0,23093.0,29573.0,13.0,-1.0,0.0,,,4764.9566655431,0.0,302.0,115.0
VPN,14982706.0,11154.6605800047,100.4491445003,-1.0,19923.0332446809,19941.0958721704,19981.0,-1.0,0.0,1603.1534990044,1707.196947864,9961.9055851064,0.0,-1.0,23225.0,22609.0,134.0,-1.0,0.0,,,4412.3814374059,0.0,134.0,8224.0
VPN,14997660.0,11886.9210263468,100.6156960486,-1.0,19890.7957559682,19901.5351925631,20356.0,-1.0,0.0,1828.2321585146,1908.4539855034,9945.3978779841,0.0,-1.0,38803.0,28418.0,70.0,-1.0,0.0,,,4304.2679382896,0.0,1507.0,1336.0
VPN,14998505.0,12236.352889838,100.6100274661,-1.0,19893.9521912351,19891.9164456233,20480.0,-1.0,0.0,1667.8182904936,2138.0298252162,9945.9582228117,0.0,-1.0,23135.0,32577.0,81.0,-1.0,0.0,,,4079.0332644521,0.0,138.0,81.0
VPN,2859169.0,74.1474183583,1.3990078936,2859118.0,2858338.0,2859169.0,2858338.0,2858338.0,2859118.0,0.0,0.0,953056.333333333,2858338.0,2859118.0,2858338.0,2859169.0,51.0,2858338.0,0.0,,,1650022.36495807,0.0,2858338.0,2859169.0
VPN,14992578.0,11973.2577012439,100.5831018521,-1.0,19895.2695883134,19901.3001328021,19596.0,-1.0,0.0,1542.7128001052,1905.2000645944,9948.6250829463,0.0,-1.0,23002.0,27992.0,41.0,-1.0,0.0,,,3572.517813439,0.0,2220.0,3069.0
VPN,14999812.0,12087.6848323166,100.4012583624,-1.0,19946.5585106383,19913.522606383,19811.0,-1.0,0.0,1362.1211392176,1988.9014962884,9966.6524916944,0.0,-1.0,23672.0,27768.0,352.0,-1.0,0.0,,,4000.548923294,0.0,1175.0,2403.0
VPN,14992516.0,11807.4911509182,100.7169176941,-1.0,19866.225464191,19875.1193633952,18399.0,-1.0,0.0,1743.5527226066,1991.1386120643,9935.3982770046,0.0,-1.0,23071.0,28187.0,114.0,-1.0,0.0,,,3622.4797605792,0.0,114.0,315.0
VPN,14996930.0,12035.5966187746,100.4205527398,-1.0,19918.7819148936,19942.7260638298,19372.0,-1.0,0.0,1521.4959381452,1821.5696310777,9964.7375415282,0.0,-1.0,23005.0,25884.0,58.0,-1.0,0.0,,,3457.9404705823,0.0,1569.0,58.0
VPN,14999208.0,12165.5090055422,100.6053119605,-1.0,19892.848806366,19885.8193891102,18328.0,-1.0,0.0,1564.0654171641,1912.1571387973,9946.424403183,0.0,-1.0,23117.0,22725.0,154.0,-1.0,0.0,,,3183.0168068916,0.0,154.0,715.0
VPN,14994631.0,12148.6150609508,100.4359493741,-1.0,19920.0638297872,19933.2194148936,17442.0,-1.0,0.0,1475.4211242635,1843.6078685821,9963.2099667774,0.0,-1.0,23071.0,28257.0,80.0,-1.0,0.0,,,3143.3789469121,0.0,2050.0,80.0
VPN,14996954.0,12075.4521218109,100.6204326559,-1.0,19892.8353253652,19889.8594164456,21136.0,-1.0,0.0,1697.9607107468,1959.9933876959,9944.9297082228,0.0,-1.0,34381.0,26918.0,108.0,-1.0,0.0,,,3368.0474612295,0.0,108.0,606.0
VPN,14992493.0,11678.7114724683,100.383571965,-1.0,19920.2127659574,19946.7802929427,17255.0,-1.0,0.0,1354.2578379151,1784.2707439356,9968.4128989362,0.0,-1.0,22506.0,28067.0,302.0,-1.0,0.0,,,3224.3892853066,0.0,5747.0,4413.0
VPN,2871662.0,73.8248442888,1.3929215904,2871612.0,2870563.0,2871662.0,2870563.0,2870563.0,2871612.0,0.0,0.0,957220.666666667,2870563.0,2871612.0,2870563.0,2871662.0,50.0,2870563.0,0.0,,,1657003.14208931,0.0,2870563.0,2871662.0
VPN,14999462.0,11397.2087798882,100.6702773739,-1.0,19893.1856763926,19861.2374005305,17672.0,-1.0,0.0,1659.8486886851,2197.6728659888,9940.0013253811,0.0,-1.0,23079.0,26234.0,52.0,-1.0,0.0,,,3518.8993022066,0.0,157.0,52.0
VPN,14991548.0,11282.3572322218,100.3898996955,-1.0,19945.9001331558,19927.3736702128,18064.0,-1.0,0.0,1308.1715618934,1799.9425922931,9967.7845744681,0.0,-1.0,22514.0,25786.0,982.0,-1.0,0.0,,,3459.4676978734,0.0,2978.0,4482.0
VPN,14996273.0,11672.5002272231,100.691685194,-1.0,19865.8448275862,19888.9562334218,20298.0,-1.0,0.0,1836.785382571,2107.1952458638,9937.8880053015,0.0,-1.0,28843.0,27381.0,65.0,-1.0,0.0,,,3743.0402899404,0.0,130.0,65.0
VPN,14994339.0,11900.891396413,100.3712134293,-1.0,19947.7576564581,19924.6515957447,17920.0,-1.0,0.0,1332.3092828586,1790.5236785829,9969.6402925532,0.0,-1.0,23055.0,25819.0,216.0,-1.0,0.0,,,3512.1948747077,0.0,4362.0,5645.0
VPN,14999946.0,11830.4425895933,100.7336959746,-1.0,19867.4781456954,19868.3129973475,18668.0,-1.0,0.0,1704.0481367146,1972.3956086686,9933.7390728477,0.0,-1.0,23226.0,23270.0,56.0,-1.0,0.0,,,3471.2087969072,0.0,205.0,56.0
VPN,14999662.0,11741.1979016594,100.5355987355,-1.0,19891.0385126162,19919.8698539177,18397.0,-1.0,0.0,1618.2849918986,1921.724719949,9953.3258128733,0.0,-1.0,23085.0,28034.0,167.0,-1.0,0.0,,,3749.7370505443,0.0,167.0,1594.0
VPN,14993530.0,11638.4200385099,100.5767154233,-1.0,19894.7795484728,19891.6294820717,18866.0,-1.0,0.0,1654.3734248138,2053.0474917769,9949.2568015926,0.0,-1.0,29514.0,28318.0,55.0,-1.0,0.0,,,3851.8910604333,0.0,2301.0,55.0
VPN,14998226.0,12029.3560051702,100.4118753778,-1.0,19944.4494680851,19913.4188829787,19475.0,-1.0,0.0,1387.0773156054,1809.0477415188,9965.5986710964,0.0,-1.0,23067.0,27141.0,136.0,-1.0,0.0,,,4368.5211764411,0.0,136.0,2461.0
VPN,2873648.0,73.7738233771,1.3919589316,2873597.0,2872656.0,2873648.0,2872656.0,2872656.0,2873597.0,0.0,0.0,957882.666666667,2872656.0,2873597.0,2872656.0,2873648.0,51.0,2872656.0,0.0,,,1658242.40886483,0.0,2872656.0,2873648.0
VPN,14991936.0,11163.1346345128,100.7208141764,-1.0,19867.9960212202,19876.8527851459,19398.0,-1.0,0.0,1661.5402356944,1947.4848251788,9935.013916501,0.0,-1.0,23036.0,28929.0,39.0,-1.0,0.0,,,4102.2524205072,0.0,1307.0,54.0
